/* DATA DESCRIPTION:
Citation:	Hörstmann, Cora; Raes, Eric J; Waite, Anya M (2018): (Table S1) Nutrients, Chl a concentration according to size classes as well as assimilation rates in the South Indian Ocean and the French Southern and Antarctic Lands, Marion Dufresne cruise MD206 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.885892, 
	In: Hörstmann, C et al. (2018): Nitrogen and carbon processes in the South Indian Ocean and the French Southern and Antarctic Lands [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.885896
Coverage:	MEDIAN LATITUDE: -42.459346 * MEDIAN LONGITUDE: 62.573730 * SOUTH-BOUND LATITUDE: -56.498500 * WEST-BOUND LONGITUDE: 52.002500 * NORTH-BOUND LATITUDE: -27.999830 * EAST-BOUND LONGITUDE: 76.406830
	DATE/TIME START: 2017-01-06T17:25:00 * DATE/TIME END: 2017-02-06T10:15:00
	MINIMUM DEPTH, water: 2.0 m * MAXIMUM DEPTH, water: 10.2 m
Event(s):	MD206_OISO2 * LATITUDE: -30.000500 * LONGITUDE: 54.099830 * DATE/TIME START: 2017-01-06T17:25:00 * DATE/TIME END: 2017-01-06T18:00:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO3 * LATITUDE: -34.999670 * LONGITUDE: 53.499330 * DATE/TIME: 2017-01-07T21:50:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO4 * LATITUDE: -40.001500 * LONGITUDE: 52.789500 * DATE/TIME START: 2017-01-09T07:45:00 * DATE/TIME END: 2017-01-09T08:15:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO6 * LATITUDE: -45.000170 * LONGITUDE: 52.102330 * DATE/TIME START: 2017-01-10T22:05:00 * DATE/TIME END: 2017-01-10T22:45:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO7 * LATITUDE: -47.667330 * LONGITUDE: 58.003500 * DATE/TIME START: 2017-01-19T17:45:00 * DATE/TIME END: 2017-01-19T18:50:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO9 * LATITUDE: -48.501500 * LONGITUDE: 64.999170 * DATE/TIME: 2017-01-21T17:15:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO11 * LATITUDE: -56.498500 * LONGITUDE: 63.006170 * DATE/TIME: 2017-01-16T10:55:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO14 * LATITUDE: -42.499170 * LONGITUDE: 74.884000 * DATE/TIME START: 2017-01-27T19:20:00 * DATE/TIME END: 2017-01-27T19:50:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO15 * LATITUDE: -39.999330 * LONGITUDE: 76.406830 * DATE/TIME: 2017-01-29T09:30:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO16 * LATITUDE: -35.000500 * LONGITUDE: 73.466330 * DATE/TIME START: 2017-02-03T13:30:00 * DATE/TIME END: 2017-02-03T14:00:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO18 * LATITUDE: -27.999830 * LONGITUDE: 65.832000 * DATE/TIME START: 2017-02-06T09:45:00 * DATE/TIME END: 2017-02-06T10:15:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISO37 * LATITUDE: -55.003830 * LONGITUDE: 52.002500 * DATE/TIME START: 2017-01-14T21:30:00 * DATE/TIME END: 2017-01-14T22:00:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
	MD206_OISOE * LATITUDE: -48.799670 * LONGITUDE: 72.367000 * DATE/TIME START: 2017-01-25T18:05:00 * DATE/TIME END: 2017-01-25T18:35:00 * LOCATION: Indian Ocean * CAMPAIGN: MD206 (URI: https://doi.org/10.17600/17002400) * BASIS: Marion Dufresne (1995) (URI: https://en.wikipedia.org/wiki/Marion_Dufresne_(1994)) * METHOD/DEVICE: Multiple investigations (MULT)
Comment:	Nutrients were collected and analysed in the lab. TChla. was calculated from diagnostic pigments (Vidussi et al. 2001) and size classes were calculated using multiple regression analysis after Uitz et al. (2006). Incubations for Carbon fixation, Ammonium assimilation and Nitrate assimilation were done in triplicates in two different incbation bins.
Parameter(s):	Event label (Event) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Date/Time of event (Date/Time) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Latitude of event (Latitude) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Longitude of event (Longitude) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Salinity (Sal) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Mixed layer depth [m] (MLD) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: CTD depth, for temperature and oxygen
	Temperature, water [°C] (Temp) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Oxygen [µmol/kg] (O2) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: water sample depth
	Nitrate [µmol/l] ([NO3]-) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Nitrite [µmol/l] ([NO2]-) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Ammonium [µmol/l] ([NH4]+) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Phosphate [µmol/l] ([PO4]3-) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Silicate [µmol/l] (Si(OH)4) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Timeslice (Timeslice) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: sampling time
	Chlorophyll a [µg/l] (Chl a) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Fraction (Fraction) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: Chl a microplankton
	Fraction (Fraction) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: Chl a nanoplankton
	Fraction (Fraction) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: Chl a Picoplankton
	Method comment (Method comm) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de) * COMMENT: incubation bin
	Replicate (Repl) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Carbon fixation rate [µmol/l/h] (C fix) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Ammonium uptake rate [nmol/l/day] ([NH4+] upt rate) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
	Nitrate uptake rate [nmol/l/day] (NO3 upt rate) * PI: Hörstmann, Cora (cora.hoerstmann@awi.de)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	1253 data points
*/
Event	Date/Time	Latitude	Longitude	Sal	MLD [m]	Depth water [m] (CTD depth, for temperature an...)	Temp [°C]	O2 [µmol/kg]	Depth water [m] (water sample depth)	[NO3]- [µmol/l]	[NO2]- [µmol/l]	[NH4]+ [µmol/l]	[PO4]3- [µmol/l]	Si(OH)4 [µmol/l]	Timeslice (sampling time)	Chl a [µg/l]	Fraction (Chl a microplankton)	Fraction (Chl a nanoplankton)	Fraction (Chl a Picoplankton)	Method comm (incubation bin)	Repl	C fix [µmol/l/h]	[NH4+] upt rate [nmol/l/day]	NO3 upt rate [nmol/l/day]
MD206_OISOE	2017-01-25T18:05	-48.7997	72.3670	33.86006	82.281	9.8	4.70	317.50900	6	19.995	0.260	0.340	1.430	1.290	24h	5.44240	0.69465	0.29549	0.00986	bin2	1	108.29713	100.18809	1.52488
MD206_OISOE	2017-01-25T18:05	-48.7997	72.3670	33.86006	82.281	9.8	4.70	317.50900	6	19.920	0.260	0.345	1.430	1.295	24h	5.44240	0.69465	0.29549	0.00986	bin2	2	108.20635	91.43701	1.81034
MD206_OISOE	2017-01-25T18:05	-48.7997	72.3670	33.86006	82.281	9.8	4.70	317.50900	6	17.655	0.220	0.295	1.345	1.105	24h	5.44240	0.69465	0.29549	0.00986	bin2	3	112.00216	86.96041	1.53005
MD206_OISO14	2017-01-27T19:20	-42.4992	74.8840	34.39721	29.761	5.8	11.59	274.29599	6	9.530	0.140	0.020	0.800	0.685	T0	3.92920	0.20807	0.58967	0.20226	bin1	1	69.56801	7.23631	0.90456
MD206_OISO14	2017-01-27T19:20	-42.4992	74.8840	34.39721	29.761	5.8	11.59	274.29599	6	7.850	0.110	0.030	0.740	0.430	T0	3.92920	0.20807	0.58967	0.20226	bin1	2	160.29452	42.25538	0.48761
MD206_OISO14	2017-01-27T19:20	-42.4992	74.8840	34.39721	29.761	5.8	11.59	274.29599	6	6.985	0.090	0.000	0.710	0.365	T0	3.92920	0.20807	0.58967	0.20226	bin1	3	137.60712	44.91887	0.95868
MD206_OISO14	2017-01-27T19:20	-42.4992	74.8840	34.39721	29.761	5.8	11.59	274.29599	6	9.530	0.140	0.020	0.800	0.685	24h	4.00690	0.19671	0.56192	0.24136	bin2	1	41.42079	43.27352	0.85334
MD206_OISO14	2017-01-27T19:20	-42.4992	74.8840	34.39721	29.761	5.8	11.59	274.29599	6	7.850	0.110	0.030	0.740	0.430	24h	4.00690	0.19671	0.56192	0.24136	bin2	2	134.86689	28.00461	0.87167
MD206_OISO14	2017-01-27T19:20	-42.4992	74.8840	34.39721	29.761	5.8	11.59	274.29599	6	6.985	0.090	0.000	0.710	0.365	24h	4.00690	0.19671	0.56192	0.24136	bin2	3	115.22735	41.05731	0.75965
MD206_OISO15	2017-01-29T09:30	-39.9993	76.4068	35.05728	50.603	7.0	15.44	254.03500	6	1.495	0.930	1.430	0.260	0.000	T0	3.94832	0.17644	0.53471	0.28885	bin1	1	65.83014	338.92090	1.89601
MD206_OISO15	2017-01-29T09:30	-39.9993	76.4068	35.05728	50.603	7.0	15.44	254.03500	6	1.095	0.040	0.085	0.240	0.020	T0	3.94832	0.17644	0.53471	0.28885	bin1	2	97.58048	231.04972	1.07731
MD206_OISO15	2017-01-29T09:30	-39.9993	76.4068	35.05728	50.603	7.0	15.44	254.03500	6	1.870	0.040	0.060	0.300	0.060	T0	3.94832	0.17644	0.53471	0.28885	bin1	3	72.19908	220.23404	1.12275
MD206_OISO16	2017-02-03T13:30	-35.0005	73.4663	35.37890	0.000	4.1	23.78	225.67799	6	0.000	0.000	0.340	0.205	0.480	T0	0.40120	0.09484	0.36061	0.54455	bin1	1	15.44305	85.84338	4.90333
MD206_OISO16	2017-02-03T13:30	-35.0005	73.4663	35.37890	0.000	4.1	23.78	225.67799	6	0.000	0.000	0.120	0.130	0.315	T0	0.40120	0.09484	0.36061	0.54455	bin1	2	22.41285	59.40152	5.51320
MD206_OISO16	2017-02-03T13:30	-35.0005	73.4663	35.37890	0.000	4.1	23.78	225.67799	6	0.000	0.000	0.000	0.140	0.450	T0	0.40120	0.09484	0.36061	0.54455	bin1	3	14.24429	58.40719	3.00361
MD206_OISO16	2017-02-03T13:30	-35.0005	73.4663	35.37890	0.000	4.1	23.78	225.67799	6	0.000	0.000	0.340	0.205	0.480	24h	0.62732	0.12615	0.35848	0.51538	bin2	1	7.08554	49.58344	2.36296
MD206_OISO16	2017-02-03T13:30	-35.0005	73.4663	35.37890	0.000	4.1	23.78	225.67799	6	0.000	0.000	0.120	0.130	0.315	24h	0.62732	0.12615	0.35848	0.51538	bin2	2	12.97237	59.90459	4.44090
MD206_OISO16	2017-02-03T13:30	-35.0005	73.4663	35.37890	0.000	4.1	23.78	225.67799	6	0.000	0.000	0.000	0.140	0.450	24h	0.62732	0.12615	0.35848	0.51538	bin2	3	22.41238	34.98814	5.33506
MD206_OISO18	2017-02-06T09:45	-27.9998	65.8320	35.85502	23.835	10.2	27.38	203.99899	6	0.000	0.000	0.145	0.050	1.365	T0	0.48725	0.00000	0.26043	0.73957	bin1	1	14.51327	45.69231	19.12402
MD206_OISO18	2017-02-06T09:45	-27.9998	65.8320	35.85502	23.835	10.2	27.38	203.99899	6	0.000	0.000	0.000	0.170	1.475	T0	0.48725	0.00000	0.26043	0.73957	bin1	2	15.46133	47.33675	2.54927
MD206_OISO18	2017-02-06T09:45	-27.9998	65.8320	35.85502	23.835	10.2	27.38	203.99899	6	0.000	0.000	0.000	0.050	1.425	T0	0.48725	0.00000	0.26043	0.73957	bin1	3	13.98040	29.80192	17.18238
MD206_OISO18	2017-02-06T09:45	-27.9998	65.8320	35.85502	23.835	10.2	27.38	203.99899	6	0.000	0.000	0.145	0.050	1.365	24h	0.62170	0.11725	0.19334	0.68942	bin2	1	11.94075	45.86258	10.22745
MD206_OISO18	2017-02-06T09:45	-27.9998	65.8320	35.85502	23.835	10.2	27.38	203.99899	6	0.000	0.000	0.000	0.170	1.475	24h	0.62170	0.11725	0.19334	0.68942	bin2	2	9.42052	35.18767	7.67286
MD206_OISO18	2017-02-06T09:45	-27.9998	65.8320	35.85502	23.835	10.2	27.38	203.99899	6	0.000	0.000	0.000	0.050	1.425	24h	0.62170	0.11725	0.19334	0.68942	bin2	3	10.02760	22.41346	10.34910
